isWon;countHitChances;countComingOut;turnCount;1;2;3;4;5;6
1;54;22;693;22;0;10;66;0;0
0;53;23;966;19;0;10;69;0;0
0;70;29;1051;26;0;11;61;0;0
0;38;17;673;31;0;13;55;0;0
1;32;12;521;13;0;13;73;0;0
0;122;54;1636;22;0;12;64;0;0
1;54;19;630;2;0;14;81;0;0
0;56;25;899;24;0;12;62;0;0
1;43;15;618;22;0;14;63;0;0
0;107;47;1642;23;0;15;60;0;0
1;75;31;1073;23;0;14;61;0;0
0;66;29;1086;24;0;15;60;0;0
1;46;16;867;27;0;9;63;0;0
0;51;25;776;22;0;11;65;0;0
0;34;18;573;27;0;9;63;0;0
1;62;23;938;18;0;15;64;0;0
0;33;16;569;37;0;10;51;0;0
1;47;18;639;8;0;15;75;0;0
0;21;17;497;40;0;4;54;0;0
1;104;38;1241;17;0;17;64;0;0
0;91;39;1485;25;0;14;59;0;0
1;69;27;827;28;0;13;57;0;0
0;74;38;1041;26;0;15;57;0;0
1;43;18;773;27;0;10;62;0;0
0;102;46;1508;22;0;14;62;0;0
1;47;21;762;13;0;12;73;0;0
0;59;22;719;4;0;15;79;0;0
0;26;13;582;33;0;10;56;0;0
0;72;23;1076;14;0;15;69;0;0
0;56;22;665;8;0;17;73;0;0
1;70;29;936;25;0;11;62;0;0
0;79;32;1162;15;0;16;67;0;0
1;56;21;775;6;0;15;76;0;0
0;70;34;1055;12;0;14;72;0;0
1;36;14;772;28;1;9;60;0;0
0;12;7;328;21;0;7;71;0;0
0;44;26;782;20;0;10;68;0;0
1;53;17;626;8;0;19;72;0;0
0;40;18;679;27;0;10;61;0;0
0;58;25;841;11;0;13;75;0;0
1;51;23;686;25;0;10;63;0;0
0;52;26;862;22;0;11;65;0;0
0;58;31;942;17;0;13;69;0;0
0;30;16;486;16;0;14;67;0;0
1;43;23;811;22;0;10;67;0;0
0;48;23;687;22;0;13;64;0;0
0;87;42;1212;21;0;14;63;0;0
1;34;11;468;4;0;13;80;0;0
0;53;26;824;14;0;15;69;0;0
0;55;24;768;1;0;13;84;0;0
0;40;23;567;19;0;11;68;0;0
1;45;12;568;22;1;12;63;0;0
0;87;44;1319;18;0;11;70;0;0
1;31;13;400;15;0;11;71;0;0
0;66;27;937;25;0;14;60;0;0
1;49;18;615;19;1;14;65;0;0
0;56;24;914;10;0;13;76;0;0
0;53;22;779;18;0;11;69;0;0
1;65;29;896;28;0;13;57;0;0
0;103;44;1247;16;0;17;65;0;0
1;75;26;908;17;0;13;68;0;0
0;79;34;924;14;0;15;70;0;0
1;64;23;777;5;0;13;80;0;0
0;71;36;1022;4;0;13;81;0;0
0;46;26;691;17;0;11;69;0;0
1;64;27;1028;24;1;8;65;0;0
0;63;26;961;24;0;14;60;0;0
0;42;12;575;19;0;18;61;0;0
1;48;22;876;30;0;8;60;0;0
0;69;34;1087;17;1;11;69;0;0
1;82;31;1301;33;0;10;55;0;0
0;65;33;899;16;0;14;68;0;0
0;43;21;707;23;0;12;63;0;0
0;48;16;666;30;1;13;55;0;0
1;34;8;556;7;5;16;70;0;0
0;58;28;957;17;0;11;69;0;0
0;66;27;868;10;0;15;73;0;0
0;58;27;769;25;0;11;61;0;0
1;51;15;686;21;1;15;61;0;0
0;79;30;1055;19;0;15;65;0;0
1;70;23;786;28;0;12;58;0;0
0;47;27;803;23;0;12;63;0;0
0;45;17;580;16;0;15;67;0;0
0;47;20;616;13;0;15;70;0;0
1;31;13;719;29;0;9;60;0;0
0;73;29;944;22;0;13;64;0;0
1;52;20;876;31;0;10;57;0;0
0;43;21;750;16;1;10;71;0;0
0;61;30;954;16;0;13;69;0;0
1;62;19;776;22;0;14;62;0;0
0;69;30;1012;24;0;15;59;0;0
0;55;27;862;13;0;16;70;0;0
1;92;33;996;5;0;17;76;0;0
0;71;30;931;6;0;11;80;0;0
1;32;15;605;21;0;11;65;0;0
0;75;26;1108;8;2;14;74;0;0
1;76;24;996;24;1;15;58;0;0
0;78;30;1015;8;0;17;74;0;0
1;66;30;1107;35;0;12;52;0;0
0;71;36;1233;23;0;12;63;0;0
0;70;26;887;13;0;15;70;0;0
1;43;19;761;21;0;13;64;0;0
0;52;25;725;21;0;13;65;0;0
1;50;23;671;19;0;17;62;0;0
0;54;22;948;15;0;13;71;0;0
1;43;16;620;9;0;13;76;0;0
0;18;7;456;25;0;7;66;0;0
1;47;19;641;22;1;14;61;0;0
0;80;30;1054;9;1;19;69;0;0
1;77;31;1163;23;0;12;63;0;0
0;49;21;716;16;1;13;68;0;0
0;51;25;724;24;1;15;59;0;0
1;68;28;1040;25;0;12;61;0;0
0;62;29;882;7;1;15;75;0;0
1;52;20;867;22;0;14;63;0;0
0;75;34;1115;24;0;13;61;0;0
1;85;29;1005;24;0;11;63;0;0
0;53;26;625;21;0;17;61;0;0
0;48;21;648;17;0;13;68;0;0
1;37;18;573;14;0;8;75;0;0
0;38;16;574;3;0;13;81;0;0
0;32;12;587;31;0;13;55;0;0
1;29;13;490;25;1;7;65;0;0
0;87;42;1267;5;1;14;78;0;0
0;55;15;712;22;0;17;60;0;0
1;48;18;993;25;1;12;61;0;0
0;68;27;915;15;0;14;70;0;0
0;78;28;1033;19;0;18;61;0;0
1;55;24;848;8;1;13;76;0;0
0;92;41;1240;16;0;14;68;0;0
0;57;28;954;23;0;12;64;0;0
1;56;15;723;34;1;13;51;0;0
0;69;31;874;8;0;15;75;0;0
1;46;14;616;22;1;13;62;0;0
0;46;23;836;17;0;10;71;0;0
1;60;21;694;13;0;17;68;0;0
0;56;28;1033;27;0;11;61;0;0
1;61;25;942;31;0;10;57;0;0
0;66;30;1080;19;1;11;67;0;0
1;57;17;634;2;0;19;78;0;0
0;54;22;667;24;1;10;63;0;0
1;75;26;939;19;1;17;62;0;0
0;37;18;773;21;0;10;67;0;0
1;26;10;418;16;2;7;73;0;0
0;49;24;728;8;0;15;76;0;0
0;34;11;540;31;1;9;57;0;0
1;38;12;647;31;0;16;52;0;0
0;48;26;936;15;0;13;71;0;0
1;59;27;1032;23;0;12;63;0;0
0;79;33;989;19;0;11;68;0;0
0;25;14;584;30;0;10;58;0;0
1;38;12;524;16;1;13;69;0;0
0;79;39;1196;18;0;13;67;0;0
1;69;28;1049;23;0;12;63;0;0
0;59;33;1064;12;0;14;73;0;0
0;58;24;702;25;0;15;58;0;0
1;46;16;539;17;0;11;70;0;0
0;53;24;711;11;0;15;72;0;0
0;88;43;1301;29;0;12;57;0;0
0;41;22;892;28;0;10;61;0;0
1;53;24;900;43;0;10;44;0;0
0;60;27;872;20;0;13;65;0;0
1;34;13;550;11;0;12;75;0;0
0;54;28;1034;25;0;10;63;0;0
1;26;9;433;6;1;13;79;0;0
0;76;33;1112;14;0;17;67;0;0
1;64;26;985;29;1;12;56;0;0
0;104;55;1634;21;0;10;66;0;0
0;23;12;357;9;0;14;75;0;0
1;62;29;1050;31;0;11;55;0;0
0;54;22;835;20;0;14;65;0;0
0;85;38;1059;17;0;16;66;0;0
1;48;18;722;18;0;16;64;0;0
0;43;22;788;18;0;8;72;0;0
1;88;36;1335;28;0;13;58;0;0
0;79;30;1115;8;0;15;76;0;0
1;43;16;815;27;0;13;58;0;0
0;51;24;857;22;0;12;64;0;0
0;58;25;916;20;0;13;66;0;0
1;43;18;657;24;0;11;63;0;0
0;72;34;989;23;0;11;64;0;0
1;36;14;653;18;0;10;69;0;0
0;71;32;978;18;0;15;65;0;0
1;44;13;633;13;3;10;72;0;0
0;27;16;380;19;0;12;67;0;0
1;57;20;754;11;0;12;75;0;0
0;108;50;1352;14;0;18;67;0;0
0;72;32;1044;28;0;13;56;0;0
1;25;7;320;0;1;17;81;0;0
0;37;19;713;31;1;10;56;0;0
0;64;37;1089;28;0;10;60;0;0
0;70;29;790;25;0;15;59;0;0
0;67;28;1066;27;0;14;57;0;0
0;42;17;727;30;0;11;57;0;0
0;44;20;746;17;0;11;70;0;0
1;51;19;730;12;0;11;75;0;0
0;44;16;589;10;0;12;76;0;0
0;50;23;738;21;0;11;65;0;0
0;65;27;820;22;0;16;61;0;0
1;46;13;431;12;0;19;67;0;0
0;20;8;472;32;0;9;57;0;0
1;55;20;679;17;1;10;70;0;0
0;41;22;697;19;0;14;65;0;0
1;24;9;416;11;1;10;76;0;0
0;103;37;1121;15;0;19;64;0;0
1;66;25;798;13;0;17;68;0;0
0;69;34;1080;17;0;12;69;0;0
1;71;31;926;18;0;15;65;0;0
0;52;27;1023;25;0;12;61;0;0
0;81;36;1324;32;0;12;55;0;0
1;39;16;635;24;0;11;63;0;0
0;44;20;745;13;1;15;70;0;0
0;52;24;826;6;1;13;79;0;0
0;29;14;591;25;0;9;64;0;0
1;41;11;589;19;0;14;65;0;0
0;49;18;730;20;1;14;64;0;0
1;58;21;985;33;0;12;53;0;0
0;107;51;1645;22;0;13;62;0;0
0;47;24;741;15;0;15;68;0;0
1;35;18;640;22;0;12;64;0;0
0;76;42;1284;21;0;13;64;0;0
0;45;17;692;29;0;10;59;0;0
0;39;19;702;29;0;10;59;0;0
1;61;24;1016;35;0;10;53;0;0
0;49;17;684;25;1;14;59;0;0
1;54;22;665;8;1;13;76;0;0
0;96;36;1031;13;0;19;66;0;0
0;33;16;545;30;0;12;56;0;0
1;75;34;1185;24;0;12;62;0;0
0;66;37;1073;15;0;13;70;0;0
1;59;23;898;32;2;8;57;0;0
0;69;32;984;19;0;18;62;0;0
1;52;28;1079;33;0;12;54;0;0
0;40;20;563;24;0;14;61;0;0
1;45;15;669;24;0;12;62;0;0
0;35;19;581;15;0;12;71;0;0
1;54;15;603;7;0;15;76;0;0
0;50;21;727;33;0;15;50;0;0
0;37;16;674;37;0;12;50;0;0
1;53;19;643;19;0;16;62;0;0
0;70;33;1086;14;1;12;72;0;0
0;75;32;970;21;0;15;62;0;0
1;66;25;957;17;0;14;67;0;0
0;49;23;807;14;0;14;71;0;0
1;50;22;822;16;1;14;68;0;0
0;87;35;1139;12;0;14;72;0;0
1;34;16;566;27;0;8;63;0;0
0;70;30;787;20;0;16;62;0;0
0;85;32;1046;18;0;15;65;0;0
0;52;23;723;24;1;13;60;0;0
1;63;24;847;18;0;15;65;0;0
0;27;15;570;30;0;9;59;0;0
1;49;17;683;26;1;12;60;0;0
0;35;16;644;29;0;12;57;0;0
1;75;29;1118;22;0;13;63;0;0
0;72;26;914;7;0;13;78;0;0
1;38;16;570;21;0;13;63;0;0
0;57;26;784;16;0;14;69;0;0
1;34;11;515;24;0;12;62;0;0
0;73;35;1027;11;0;10;78;0;0
1;43;12;534;9;0;14;75;0;0
0;103;40;1318;17;0;17;64;0;0
1;45;15;691;26;1;12;58;0;0
0;55;21;728;14;1;13;70;0;0
0;76;28;1139;24;0;13;62;0;0
1;80;33;1114;23;0;12;64;0;0
0;84;29;1356;20;1;12;66;0;0
0;53;29;941;29;0;9;59;0;0
0;41;17;660;19;0;14;66;0;0
1;111;44;1524;16;0;14;68;0;0
0;32;13;657;25;0;12;62;0;0
0;57;23;711;24;0;14;60;0;0
0;48;22;816;28;0;12;58;0;0
1;37;9;357;8;1;22;67;0;0
0;56;23;618;11;0;15;71;0;0
0;60;25;763;9;0;14;76;0;0
1;85;31;1036;26;0;14;58;0;0
0;41;22;736;17;0;12;69;0;0
0;64;25;792;6;0;14;78;0;0
1;29;15;474;21;0;11;66;0;0
0;83;36;1329;22;0;13;63;0;0
1;35;13;523;16;0;13;68;0;0
0;64;26;977;25;0;13;61;0;0
0;58;29;893;20;0;10;70;0;0
1;28;8;457;16;0;17;66;0;0
0;70;32;906;14;0;12;72;0;0
1;34;13;408;6;1;13;77;0;0
0;80;31;939;20;1;14;63;0;0
0;30;16;602;24;0;10;64;0;0
1;70;35;955;12;0;14;72;0;0
0;129;50;1431;13;0;18;67;0;0
0;43;21;716;15;0;12;72;0;0
1;49;22;796;21;0;11;65;0;0
0;127;49;1451;5;0;17;77;0;0
1;96;30;868;18;0;23;57;0;0
0;79;36;1240;19;0;11;68;0;0
0;72;28;1093;22;0;12;64;0;0
0;70;38;969;9;0;16;73;0;0
1;97;38;1164;20;0;15;63;0;0
0;104;44;1509;15;0;15;68;0;0
0;43;18;741;20;0;12;66;0;0
1;46;23;796;14;1;11;73;0;0
0;43;19;652;12;0;17;69;0;0
1;18;7;371;21;1;8;68;0;0
0;100;36;1353;8;1;14;74;0;0
1;27;9;522;44;2;9;44;0;0
0;63;28;1059;20;0;14;64;0;0
0;68;28;975;16;1;14;68;0;0
1;29;11;440;26;0;10;63;0;0
0;126;55;1595;16;0;16;67;0;0
1;84;37;1357;31;0;13;54;0;0
0;53;27;682;0;3;16;79;0;0
1;32;12;486;27;0;11;60;0;0
0;44;18;557;27;0;14;58;0;0
0;65;26;827;11;0;19;68;0;0
0;54;25;781;23;0;13;62;0;0
0;54;25;726;24;0;14;61;0;0
1;60;27;1110;18;0;12;68;0;0
0;70;31;1142;17;0;12;68;0;0
1;35;11;439;20;0;15;63;0;0
0;52;24;856;14;1;12;71;0;0
1;65;23;841;17;0;16;65;0;0
0;45;27;867;20;0;10;68;0;0
1;41;10;438;2;0;12;86;0;0
0;62;27;858;6;0;14;79;0;0
1;37;17;718;13;1;11;73;0;0
0;88;35;1018;6;0;15;77;0;0
1;43;21;787;29;0;9;59;0;0
0;49;20;854;23;0;12;63;0;0
0;41;18;799;41;0;7;50;0;0
1;41;13;561;20;0;14;64;0;0
0;60;30;929;18;0;11;70;0;0
1;46;19;600;12;0;14;71;0;0
0;66;30;824;15;0;12;72;0;0
0;66;27;827;11;0;13;75;0;0
1;53;20;650;22;0;13;63;0;0
0;82;33;1104;15;1;12;70;0;0
1;48;14;596;10;0;18;70;0;0
0;59;29;961;18;1;13;67;0;0
1;40;13;583;19;2;10;67;0;0
0;41;15;612;20;0;11;67;0;0
0;56;24;757;29;0;10;60;0;0
0;66;27;870;25;0;15;58;0;0
0;58;26;871;30;0;12;56;0;0
0;76;35;1111;22;0;11;65;0;0
1;67;31;874;18;0;11;69;0;0
0;48;24;760;14;0;12;72;0;0
0;34;16;452;13;0;15;69;0;0
0;58;20;689;11;0;16;71;0;0
1;45;16;720;21;0;15;62;0;0
0;38;14;529;17;0;8;74;0;0
0;68;23;648;13;1;16;68;0;0
0;69;28;857;22;0;14;62;0;0
1;32;9;596;25;1;13;59;0;0
0;64;29;906;20;1;14;63;0;0
1;34;10;519;11;0;16;72;0;0
0;54;26;732;14;0;12;72;0;0
1;51;16;674;12;0;12;74;0;0
0;73;31;1120;34;0;13;52;0;0
0;38;13;526;40;0;10;48;0;0
0;44;16;750;27;0;16;55;0;0
1;58;19;582;8;0;20;70;0;0
0;47;26;793;4;0;12;83;0;0
0;70;20;703;8;0;15;75;0;0
0;46;21;622;24;1;12;61;0;0
0;79;28;858;19;0;13;67;0;0
0;51;24;759;27;0;11;59;0;0
1;82;23;1020;18;0;15;65;0;0
0;42;18;660;17;0;15;66;0;0
0;48;19;494;1;0;19;77;0;0
1;47;20;614;6;0;14;78;0;0
0;93;34;1143;18;0;18;63;0;0
0;60;26;1099;32;0;10;57;0;0
1;45;15;602;18;0;13;66;0;0
0;100;50;1553;16;0;13;69;0;0
1;47;20;766;20;1;12;65;0;0
0;95;48;1511;15;0;14;70;0;0
1;36;18;672;34;1;9;55;0;0
0;41;16;688;28;0;12;59;0;0
1;60;30;1075;27;0;10;61;0;0
0;83;40;1276;17;0;14;67;0;0
1;35;16;628;17;0;11;70;0;0
0;41;18;638;27;0;12;60;0;0
1;43;17;647;20;0;13;66;0;0
0;41;19;544;29;0;14;55;0;0
1;61;24;831;28;0;10;60;0;0
0;130;55;1660;12;0;16;71;0;0
0;53;25;768;9;0;11;79;0;0
1;51;17;615;8;0;17;74;0;0
0;41;18;546;19;0;19;61;0;0
0;53;28;693;33;0;12;53;0;0
0;105;45;1424;22;0;18;59;0;0
1;66;26;757;10;0;18;70;0;0
0;78;38;1072;14;0;13;71;0;0
0;45;24;789;19;0;10;69;0;0
1;68;27;862;17;1;13;67;0;0
0;77;39;1552;23;0;11;65;0;0
1;54;21;800;22;0;12;64;0;0
0;38;18;472;5;0;17;76;0;0
0;33;17;449;3;0;14;82;0;0
1;70;25;1010;15;0;11;71;0;0
0;42;19;677;18;0;13;68;0;0
1;48;20;797;28;0;11;58;0;0
0;67;26;869;0;0;15;83;0;0
0;40;19;713;26;0;11;62;0;0
0;62;25;804;14;0;14;71;0;0
1;45;19;735;18;1;12;67;0;0
0;102;44;1491;31;0;13;55;0;0
1;65;21;784;15;1;13;69;0;0
0;62;32;1080;19;0;15;64;0;0
0;41;16;524;16;0;14;68;0;0
1;34;14;605;26;0;13;59;0;0
0;57;20;809;15;0;17;66;0;0
0;49;22;663;10;1;14;74;0;0
0;69;26;1109;22;1;11;64;0;0
0;88;32;986;21;0;13;64;0;0
1;57;24;793;29;1;12;56;0;0
0;72;35;1027;14;0;14;70;0;0
0;53;24;852;19;0;13;65;0;0
1;27;15;633;14;0;10;75;0;0
0;69;33;959;20;0;13;65;0;0
1;55;20;975;25;1;12;60;0;0
0;74;33;1050;17;0;13;68;0;0
0;55;20;820;32;0;12;53;0;0
0;83;40;1263;16;0;15;68;0;0
1;63;21;686;8;0;14;76;0;0
0;73;36;954;18;0;15;65;0;0
0;41;17;754;26;1;11;60;0;0
1;26;8;351;4;2;13;79;0;0
0;52;22;731;11;0;13;74;0;0
1;63;25;1002;16;0;17;65;0;0
0;65;29;1079;25;0;10;63;0;0
1;51;16;726;19;1;14;65;0;0
0;60;30;1010;16;0;14;69;0;0
0;58;27;873;13;0;14;71;0;0
1;57;27;1206;33;0;11;53;0;0
0;57;22;657;19;1;17;62;0;0
1;53;22;920;17;0;12;69;0;0
0;42;22;742;22;0;9;67;0;0
1;40;17;892;36;0;10;53;0;0
0;112;42;1411;12;0;15;71;0;0
1;36;13;550;11;0;14;73;0;0
0;103;43;1329;11;1;15;71;0;0
1;57;22;866;23;0;11;64;0;0
0;75;41;991;18;0;14;66;0;0
1;53;25;714;21;0;15;62;0;0
0;77;32;1117;29;0;11;57;0;0
1;97;44;1827;32;0;11;55;0;0
0;64;29;816;10;0;16;73;0;0
1;81;39;1344;30;0;12;56;0;0
0;93;37;1157;9;1;16;71;0;0
0;58;23;933;26;0;14;58;0;0
1;52;20;771;12;0;19;68;0;0
0;68;34;902;13;0;14;71;0;0
1;46;18;696;31;0;9;58;0;0
0;49;23;608;7;1;15;75;0;0
0;71;28;1183;28;0;11;59;0;0
0;77;27;1046;22;0;17;59;0;0
0;62;28;792;19;0;13;66;0;0
1;41;20;623;29;0;10;60;0;0
0;112;46;1513;12;0;18;68;0;0
1;75;23;854;19;0;17;62;0;0
0;63;30;1114;18;0;13;67;0;0
1;46;16;489;2;3;15;78;0;0
0;29;12;463;13;0;14;72;0;0
1;26;8;394;13;1;11;73;0;0
0;87;36;1341;26;0;12;60;0;0
1;38;16;665;27;0;13;58;0;0
0;74;38;1101;13;0;16;69;0;0
1;38;13;645;12;0;12;73;0;0
0;64;29;853;22;0;13;62;0;0
1;39;18;655;24;0;7;66;0;0
0;46;22;895;26;0;11;60;0;0
1;19;9;451;12;0;8;78;0;0
0;57;24;705;27;0;10;61;0;0
0;46;16;505;6;1;12;79;0;0
0;93;40;1209;15;0;19;65;0;0
0;48;18;657;15;0;15;70;0;0
0;59;23;781;17;1;15;65;0;0
1;31;10;393;19;0;16;62;0;0
0;71;36;1023;18;0;16;65;0;0
1;28;12;479;28;0;8;61;0;0
0;44;21;794;12;0;10;76;0;0
0;60;22;824;29;0;12;57;0;0
1;97;39;1255;33;0;12;53;0;0
0;53;20;697;3;1;13;81;0;0
1;31;8;492;19;0;16;63;0;0
0;43;23;798;29;0;12;57;0;0
1;68;29;1016;22;0;12;64;0;0
0;54;27;861;20;0;12;65;0;0
0;29;12;515;20;1;11;66;0;0
1;34;14;618;28;0;13;57;0;0
0;93;40;1496;16;0;13;69;0;0
1;44;16;572;21;0;10;68;0;0
0;68;25;793;15;0;14;69;0;0
1;39;16;602;14;0;12;72;0;0
0;64;27;761;14;0;16;67;0;0
1;87;37;1316;23;0;12;63;0;0
0;56;28;873;24;0;13;62;0;0
0;63;23;733;9;0;17;72;0;0
0;56;27;1040;24;0;11;63;0;0
1;30;8;363;6;0;12;80;0;0
0;49;21;611;24;0;17;58;0;0
1;40;15;514;5;0;16;77;0;0
0;111;52;1701;14;0;15;69;0;0
1;40;17;670;28;0;11;60;0;0
0;99;44;1472;11;1;13;73;0;0
1;39;14;821;23;0;11;64;0;0
0;96;39;1568;17;0;15;66;0;0
0;48;16;579;17;0;13;68;0;0
1;43;12;622;18;0;12;69;0;0
0;58;23;855;11;0;13;75;0;0
1;49;16;702;6;1;16;75;0;0
0;46;21;681;17;0;12;69;0;0
0;52;20;984;29;0;9;61;0;0
1;44;18;690;29;0;10;59;0;0
0;104;48;1510;11;1;15;71;0;0
0;36;16;672;36;0;9;53;0;0
1;54;19;666;9;0;15;74;0;0
0;42;20;516;10;0;11;77;0;0
1;85;39;1338;28;0;12;59;0;0
0;69;30;959;23;1;14;61;0;0
1;63;33;1125;30;0;8;61;0;0
0;126;55;1694;26;0;14;59;0;0
1;45;15;541;22;0;10;65;0;0
0;47;20;640;12;0;19;68;0;0
1;66;21;955;31;0;14;53;0;0
0;90;40;1206;23;0;15;59;0;0
1;75;30;1051;20;1;13;65;0;0
0;77;38;1188;18;0;15;65;0;0
1;43;16;776;23;1;9;64;0;0
0;69;31;1068;15;0;11;72;0;0
1;67;25;936;18;0;14;66;0;0
0;34;13;546;29;0;13;56;0;0
1;48;19;732;24;1;15;58;0;0
0;72;31;959;10;0;14;74;0;0
1;60;31;982;16;0;10;72;0;0
0;55;28;806;27;0;9;62;0;0
1;45;17;682;15;1;12;71;0;0
0;43;24;637;22;0;12;64;0;0
1;37;13;559;25;1;9;63;0;0
0;35;18;538;21;0;11;67;0;0
0;57;29;1128;37;0;8;53;0;0
0;60;21;824;17;0;14;68;0;0
1;51;17;591;22;1;16;59;0;0
0;49;25;601;5;0;14;79;0;0
1;44;13;575;12;1;12;72;0;0
0;37;14;590;23;0;12;63;0;0
0;61;22;808;15;0;15;69;0;0
1;50;21;837;25;0;12;61;0;0
0;41;18;612;6;0;14;78;0;0
0;59;24;906;41;0;9;49;0;0
0;30;11;582;36;0;9;54;0;0
0;34;14;444;9;0;17;71;0;0
0;82;32;1201;18;0;12;68;0;0
0;48;21;673;20;0;11;67;0;0
1;47;16;522;18;2;10;67;0;0
0;108;50;1474;23;0;13;62;0;0
0;121;48;1350;21;0;17;61;0;0
1;52;18;754;29;1;12;56;0;0
0;43;18;678;8;0;11;79;0;0
1;85;33;1015;9;0;17;72;0;0
0;68;41;1317;22;0;11;65;0;0
1;59;24;1027;33;0;12;53;0;0
0;38;17;622;30;0;10;59;0;0
1;66;25;816;24;0;14;60;0;0
0;62;31;975;20;0;11;66;0;0
0;66;24;1042;18;0;10;71;0;0
1;39;15;772;38;0;9;52;0;0
0;73;25;925;11;0;17;70;0;0
1;67;24;860;24;0;15;60;0;0
0;76;30;963;18;0;12;68;0;0
0;98;40;1508;33;0;12;53;0;0
1;74;32;1036;19;0;13;67;0;0
0;83;36;1068;4;1;18;75;0;0
1;42;18;643;9;0;12;76;0;0
0;71;35;1044;32;0;11;54;0;0
0;66;28;805;30;0;11;56;0;0
1;47;19;648;15;0;11;71;0;0
0;28;14;518;10;3;6;79;0;0
1;51;17;652;4;0;14;80;0;0
0;98;33;1116;12;0;18;68;0;0
1;51;22;787;18;0;11;69;0;0
0;59;33;1128;22;0;11;65;0;0
1;41;21;896;25;1;9;63;0;0
0;45;17;595;16;0;12;70;0;0
0;73;23;813;17;0;17;64;0;0
1;87;27;1074;27;1;12;59;0;0
0;33;19;650;23;0;9;66;0;0
0;41;13;705;29;0;14;56;0;0
1;68;26;1001;19;0;13;67;0;0
0;53;27;834;22;0;13;63;0;0
1;99;33;1247;25;1;12;60;0;0
0;45;18;631;25;0;14;59;0;0
0;55;28;863;27;0;11;59;0;0
1;91;37;1368;22;0;13;63;0;0
0;147;69;1949;17;1;14;66;0;0
0;49;22;609;19;0;15;65;0;0
1;45;19;620;9;0;15;74;0;0
0;105;39;1241;9;0;16;73;0;0
0;45;19;621;22;0;14;62;0;0
1;42;11;432;25;3;16;55;0;0
0;40;21;794;33;0;9;56;0;0
1;38;14;668;34;0;8;56;0;0
0;38;16;544;1;0;13;84;0;0
1;58;19;836;22;0;15;62;0;0
0;59;25;914;27;0;10;61;0;0
1;55;24;1027;26;0;10;62;0;0
0;46;25;608;24;0;13;61;0;0
0;64;26;833;20;0;15;63;0;0
1;50;19;732;28;0;10;60;0;0
0;71;31;1155;33;0;12;53;0;0
0;41;19;844;29;1;6;62;0;0
0;40;14;658;21;1;12;64;0;0
1;68;30;1129;20;0;13;65;0;0
0;44;21;595;17;0;14;67;0;0
1;41;13;572;13;0;21;64;0;0
0;76;29;856;6;0;17;76;0;0
1;67;25;1016;27;0;11;60;0;0
0;61;31;969;18;0;15;66;0;0
1;33;10;447;11;0;12;76;0;0
0;62;27;712;5;0;15;78;0;0
1;28;11;454;16;0;7;75;0;0
0;48;25;854;19;0;10;69;0;0
0;57;19;725;9;0;16;74;0;0
0;38;12;477;25;0;9;63;0;0
0;54;21;833;20;0;16;61;0;0
0;59;22;660;21;0;18;60;0;0
1;59;23;619;10;0;14;75;0;0
0;93;34;1051;10;0;21;67;0;0
0;40;17;583;23;1;13;61;0;0
1;35;16;789;22;0;9;67;0;0
0;54;25;740;15;0;17;66;0;0
0;80;32;962;18;0;12;69;0;0
1;77;27;1064;17;0;16;65;0;0
0;64;29;945;23;1;12;62;0;0
1;37;18;796;33;0;9;56;0;0
0;64;34;1036;27;0;11;60;0;0
1;47;20;696;33;1;10;54;0;0
0;88;30;1130;8;1;16;72;0;0
1;62;26;985;16;0;12;70;0;0
0;49;21;941;24;1;11;61;0;0
1;57;19;679;24;0;16;58;0;0
0;67;33;931;24;0;15;59;0;0
1;40;16;627;20;0;16;62;0;0
0;54;27;809;20;0;14;65;0;0
1;47;14;554;30;0;10;58;0;0
0;106;48;1409;12;0;15;70;0;0
1;56;21;870;13;0;13;72;0;0
0;64;28;816;1;1;16;80;0;0
1;37;14;515;24;0;13;61;0;0
0;50;25;811;24;0;10;64;0;0
1;58;18;684;25;1;16;57;0;0
0;76;33;1079;19;0;14;65;0;0
0;80;29;975;25;0;17;56;0;0
1;41;16;626;23;1;11;63;0;0
0;54;25;794;3;0;16;79;0;0
1;38;17;638;17;0;12;69;0;0
0;66;29;868;14;0;18;67;0;0
0;70;30;1030;22;0;15;61;0;0
1;59;15;598;15;1;18;64;0;0
0;17;10;462;29;0;7;61;0;0
0;54;28;903;22;0;13;63;0;0
1;23;10;415;18;0;8;72;0;0
0;61;27;868;6;0;15;78;0;0
1;39;12;607;23;0;10;65;0;0
0;52;20;664;16;0;18;64;0;0
1;46;19;853;24;0;12;62;0;0
0;74;31;971;9;0;15;74;0;0
1;39;14;489;15;0;14;70;0;0
0;136;57;1668;11;1;17;69;0;0
1;60;25;957;24;0;13;61;0;0
0;70;30;1026;6;0;16;76;0;0
0;35;16;571;20;0;11;68;0;0
1;82;31;970;20;0;16;62;0;0
0;98;41;1363;16;0;14;68;0;0
1;60;21;804;16;0;11;72;0;0
0;50;17;783;20;0;9;69;0;0
1;39;14;598;18;0;13;67;0;0
0;36;21;737;23;1;10;64;0;0
1;52;20;624;21;1;12;64;0;0
0;49;24;594;13;1;10;75;0;0
1;74;24;896;20;0;18;60;0;0
0;57;30;996;21;0;11;66;0;0
1;40;19;699;27;0;8;62;0;0
0;91;38;1318;4;1;17;75;0;0
0;47;19;643;6;0;14;78;0;0
1;40;11;542;15;1;14;68;0;0
0;38;23;813;17;0;11;70;0;0
